uptime_s,die_temp_C,sleep_pct,load1,load2,tmp117_0_C,tmp117_1_C,tmp117_2_C,tmp117_3_C,bpx65_a_V,bpx65_b_V,bpw34_a_V,bpw34_b_V,n3163_a,n3163_b,adr4525_V
218,-1,97,1,0,-6.8203,-4.4531,-8.5938,-2.7109,0.493375,0.4835,0.413875,0.417875,0,0,2.559625
219,-1,97,1,0,-6.7969,-4.3828,-8.5859,-2.6875,0.524,0.481,0.414,0.419875,0,0,2.561
220,-1,96,1,0,-6.6953,-4.2891,-8.5703,-2.6094,0.508625,0.489125,0.43775,0.422125,0,0,2.560875
221,-1,94,1,0,-6.7656,-4.3594,-8.5469,-2.6484,0.4995,0.50775,0.416375,0.430875,0,0,2.55925
222,-1,95,1,0,-6.6875,-4.2578,-8.5469,-2.5547,0.528375,0.491875,0.42025,0.427,0,0,2.56025
223,-1,96,1,0,-6.7031,-4.2812,-8.4453,-2.6016,0.5095,0.494,0.447375,0.42075,0,0,2.56
224,-1,94,1,1,-6.6406,-4.2031,-8.4766,-2.5625,0.536125,0.4995,0.429625,0.44225,0,0,2.560125
225,-1,96,1,0,-6.6328,-4.25,-8.5,-2.6016,0.518,0.50425,0.455625,0.426,0,0,2.55975
226,-1,98,1,0,-6.6094,-4.2422,-8.4375,-2.5469,0.531125,0.505,0.4295,0.434,0,0,2.560875
227,-1,95,1,0,-6.6484,-4.25,-8.3828,-2.5078,0.532875,0.52875,0.4515,0.44375,0,0,2.560125
228,-1,98,1,0,-6.6172,-4.1719,-8.3594,-2.5156,0.533125,0.511,0.4575,0.446375,0,0,2.5595
229,-1,94,1,0,-6.5938,-4.1875,-8.3984,-2.4531,0.530125,0.52625,0.448125,0.44525,0,0,2.56025
230,-1,97,1,0,-6.5469,-4.125,-8.3672,-2.4766,0.5315,0.531375,0.452625,0.45175,0,0,2.559625
231,-1,95,1,0,-6.4922,-4.0703,-8.3438,-2.3828,0.526125,0.5315,0.468375,0.443875,0,0,2.559625
232,0,95,1,1,-6.4844,-4.0547,-8.2344,-2.3516,0.5255,0.539375,0.467875,0.45025,0,0,2.5595
233,0,94,1,0,-6.4531,-4.0391,-8.3125,-2.4141,0.531875,0.534125,0.46175,0.4375,1,1,2.56025
234,0,94,1,0,-6.4531,-4.0312,-8.3125,-2.4062,0.556125,0.531125,0.465375,0.4535,0,0,2.55975
235,0,95,1,0,-6.4219,-4.0078,-8.2422,-2.2969,0.558625,0.5215,0.462,0.4555,0,0,2.55975
236,0,98,1,0,-6.3984,-3.9531,-8.2188,-2.3281,0.55025,0.5455,0.469375,0.448,0,0,2.560125
237,0,97,1,0,-6.4453,-3.9766,-8.2266,-2.2422,0.540375,0.537125,0.452125,0.46475,0,0,2.561
238,0,94,1,0,-6.3828,-3.9609,-8.2266,-2.2656,0.558375,0.534,0.477125,0.447375,0,0,2.560375
239,0,94,1,0,-6.375,-3.9844,-8.125,-2.2188,0.556,0.53725,0.4505,0.46175,0,0,2.560625
240,0,98,1,1,-6.2578,-3.9375,-8.1328,-2.2734,0.570625,0.557625,0.481125,0.457625,0,0,2.56075
241,0,97,1,0,-6.3594,-3.9531,-8.0625,-2.2422,0.572,0.534625,0.482,0.4605,0,0,2.5595
242,0,97,1,0,-6.25,-3.9375,-8.125,-2.1875,0.564625,0.542625,0.457,0.45825,0,0,2.559125
243,0,96,1,0,-6.2891,-3.8125,-8.0781,-2.1484,0.577625,0.552,0.47825,0.47375,0,0,2.55975
244,0,94,1,0,-6.1719,-3.8828,-8.0938,-2.1016,0.581875,0.550875,0.464375,0.4735,0,0,2.559375
245,0,95,1,0,-6.2422,-3.7969,-7.9531,-2.1094,0.582625,0.54675,0.49725,0.476,0,0,2.560625
246,0,95,1,0,-6.2031,-3.8203,-8.0547,-2.125,0.581125,0.556375,0.4965,0.4675,0,0,2.559875
247,0,98,1,0,-6.1562,-3.8203,-7.9375,-2.0625,0.5805,0.5505,0.482125,0.480125,0,0,2.56075
248,0,94,1,1,-6.0859,-3.7812,-8.0078,-2.0391,0.586,0.557375,0.477625,0.469,0,0,2.560125
249,0,96,1,0,-6.0703,-3.6875,-7.9531,-1.9844,0.585375,0.549125,0.48,0.46875,0,0,2.561
250,0,98,1,0,-6.0469,-3.7188,-7.9453,-2.0156,0.5815,0.56625,0.470375,0.484375,0,0,2.55925
251,0,98,1,0,-6.0938,-3.6406,-7.8438,-2.0469,0.595,0.555125,0.503375,0.49325,0,0,2.561
252,0,97,1,0,-6.0,-3.6797,-7.8516,-1.9688,0.579125,0.584,0.49025,0.478125,0,0,2.560125
253,0,97,1,0,-6.0078,-3.6172,-7.8594,-1.9375,0.592125,0.567875,0.480625,0.48125,0,0,2.5605
254,0,98,1,0,-6.0312,-3.6719,-7.8281,-1.9062,0.584375,0.566125,0.502,0.478625,0,0,2.559125
255,0,97,1,0,-6.0391,-3.6094,-7.8594,-1.8984,0.604625,0.577125,0.495625,0.49325,0,0,2.56025
256,0,96,1,1,-6.0156,-3.5469,-7.7422,-1.8359,0.6095,0.585625,0.497,0.497875,0,0,2.55975
257,0,98,1,0,-5.9531,-3.4922,-7.75,-1.8828,0.607125,0.583,0.50825,0.5015,0,0,2.560875
258,0,96,1,0,-5.8828,-3.5234,-7.7812,-1.8516,0.59625,0.582875,0.508875,0.494625,0,0,2.559125
259,0,97,1,0,-5.9062,-3.4922,-7.7031,-1.7812,0.602375,0.573375,0.500625,0.491125,0,0,2.561
260,0,94,1,0,-5.9453,-3.4453,-7.625,-1.7578,0.61825,0.59975,0.525375,0.505,0,1,2.56075
261,0,95,1,0,-5.8438,-3.4141,-7.6562,-1.7188,0.60125,0.593,0.495,0.4965,0,0,2.5605
262,0,96,1,0,-5.8438,-3.5078,-7.6016,-1.6875,0.593375,0.583125,0.528625,0.5115,0,0,2.56075
263,0,95,1,0,-5.7656,-3.3594,-7.625,-1.7344,0.613125,0.604375,0.505125,0.516375,0,0,2.559
264,0,96,1,1,-5.7734,-3.4219,-7.625,-1.7578,0.62,0.59675,0.502625,0.501125,0,0,2.561
265,0,97,1,0,-5.7656,-3.3359,-7.6094,-1.7109,0.61075,0.60625,0.535625,0.507125,1,0,2.560625
266,0,97,1,0,-5.7578,-3.3594,-7.6172,-1.7109,0.618625,0.610875,0.51975,0.517875,0,0,2.559375
267,0,95,1,0,-5.7578,-3.2969,-7.5938,-1.6953,0.622625,0.605625,0.51325,0.503375,0,0,2.559875
268,0,98,1,0,-5.75,-3.2969,-7.4844,-1.6562,0.615125,0.619125,0.51925,0.52425,0,0,2.559125
269,0,94,1,0,-5.6641,-3.2422,-7.4297,-1.6328,0.62025,0.614375,0.541125,0.509125,0,0,2.55925
270,0,95,1,0,-5.6094,-3.3125,-7.5,-1.6328,0.6145,0.598,0.5305,0.528875,0,0,2.561
271,0,94,1,0,-5.6953,-3.2344,-7.4219,-1.5,0.623,0.604625,0.545,0.519125,0,0,2.560625
272,0,98,1,1,-5.6797,-3.2344,-7.4141,-1.5,0.63375,0.609875,0.527375,0.522875,0,0,2.56025
273,0,98,1,0,-5.5625,-3.1875,-7.4219,-1.5547,0.62075,0.628625,0.53225,0.51475,0,0,2.560125
274,0,95,1,0,-5.6016,-3.1406,-7.4062,-1.4297,0.627125,0.624875,0.534125,0.522,0,0,2.560375
275,0,97,1,0,-5.5703,-3.1094,-7.3281,-1.4219,0.636,0.620625,0.5395,0.525,0,0,2.5605
276,0,94,1,0,-5.5625,-3.1172,-7.3594,-1.4922,0.6515,0.609375,0.5345,0.539,0,0,2.559
277,0,96,1,0,-5.4531,-3.1797,-7.3203,-1.4766,0.65425,0.63425,0.55775,0.5275,0,0,2.561
278,1,95,1,0,-5.5156,-3.0469,-7.2422,-1.3359,0.648125,0.612875,0.556,0.52225,0,0,2.560375
279,1,98,1,0,-5.4219,-3.0625,-7.3125,-1.4219,0.6515,0.627875,0.554,0.524375,0,0,2.561
280,1,97,1,1,-5.5078,-3.0234,-7.2891,-1.3672,0.64525,0.627875,0.555125,0.543375,0,0,2.560125
281,1,95,1,0,-5.4375,-3.0625,-7.2891,-1.2969,0.660125,0.62,0.530125,0.547625,0,0,2.560625
282,1,97,1,0,-5.375,-2.9688,-7.2656,-1.25,0.643625,0.648375,0.539375,0.549875,0,0,2.559875
283,1,98,1,0,-5.3984,-3.0469,-7.2344,-1.2266,0.66375,0.642,0.539875,0.5455,0,0,2.5595
284,1,98,1,0,-5.375,-3.0234,-7.2266,-1.2344,0.657,0.647375,0.5675,0.555,0,0,2.559875
285,1,94,1,0,-5.3203,-2.9922,-7.1641,-1.2422,0.651375,0.6565,0.563625,0.54875,0,0,2.560125
286,1,97,1,0,-5.3359,-2.9453,-7.1172,-1.1953,0.666625,0.632875,0.56375,0.539625,0,0,2.56025
287,1,96,1,0,-5.2734,-2.9141,-7.0469,-1.1875,0.666375,0.6405,0.545625,0.54,0,1,2.560625
288,1,95,1,1,-5.2344,-2.9219,-7.1328,-1.1953,0.658875,0.663,0.5555,0.55675,1,0,2.559625
289,1,98,1,0,-5.2031,-2.8125,-7.0156,-1.1953,0.659375,0.64275,0.559125,0.561875,0,0,2.5605
290,1,97,1,0,-5.1719,-2.7812,-7.0078,-1.0938,0.68225,0.6535,0.57625,0.565875,0,0,2.559125
291,1,96,1,0,-5.1562,-2.8281,-6.9844,-1.0703,0.683625,0.659,0.5685,0.550875,0,0,2.559375
292,1,95,1,0,-5.1797,-2.8281,-6.9844,-1.0469,0.69125,0.648,0.577,0.562875,0,0,2.560625
293,1,95,1,0,-5.1406,-2.7109,-7.0234,-1.125,0.6715,0.658375,0.57325,0.56125,0,0,2.55925
294,1,95,1,0,-5.1406,-2.7734,-7.0,-1.0,0.676,0.66925,0.566,0.5565,0,0,2.55925
295,1,94,1,0,-5.1406,-2.7812,-6.9688,-1.0391,0.69425,0.663,0.5865,0.569375,0,0,2.560125
296,1,94,1,1,-5.0703,-2.6406,-6.9375,-0.9375,0.685125,0.6745,0.588125,0.566125,0,0,2.561
297,1,96,1,0,-5.0781,-2.7344,-6.8125,-1.0391,0.685125,0.67175,0.5645,0.575625,0,0,2.560375
298,1,97,1,0,-4.9922,-2.6797,-6.8906,-0.9297,0.677875,0.68275,0.57225,0.5755,0,0,2.561
299,1,94,1,0,-5.0547,-2.6484,-6.8672,-0.8984,0.681375,0.6855,0.592,0.568,0,0,2.560625
300,1,97,1,0,-4.9453,-2.6172,-6.75,-0.9375,0.700125,0.679125,0.599875,0.573,0,0,2.5595
301,1,97,1,0,-4.9375,-2.5469,-6.7578,-0.8359,0.704375,0.664625,0.60225,0.56625,0,0,2.56075
302,1,96,1,0,-4.9609,-2.6172,-6.7656,-0.8672,0.68825,0.684125,0.602,0.570125,0,0,2.559375
303,1,96,1,0,-4.9219,-2.5,-6.7344,-0.8516,0.701375,0.674875,0.592375,0.59,0,0,2.56
304,1,94,1,1,-4.9219,-2.5781,-6.6562,-0.8594,0.69525,0.699375,0.588375,0.574625,0,0,2.561
305,1,97,1,0,-4.8594,-2.4609,-6.6797,-0.75,0.706625,0.691875,0.581375,0.5765,0,0,2.559125
306,1,94,1,0,-4.875,-2.4922,-6.6562,-0.8125,0.704125,0.696,0.591,0.58,0,0,2.559
307,1,97,1,0,-4.8047,-2.4453,-6.6797,-0.7891,0.70925,0.699375,0.604,0.58575,0,0,2.5605
308,1,97,1,0,-4.7891,-2.4922,-6.5938,-0.6719,0.699875,0.67875,0.592,0.582375,0,0,2.5605
309,1,96,1,0,-4.8516,-2.4297,-6.6172,-0.6562,0.73,0.7065,0.611875,0.585875,0,0,2.559375
310,1,95,1,0,-4.7734,-2.3281,-6.5547,-0.6484,0.707,0.6935,0.60925,0.60275,1,1,2.560125
311,1,98,1,0,-4.8047,-2.3828,-6.5469,-0.6953,0.7165,0.701375,0.60575,0.588625,0,0,2.559625
312,1,96,1,1,-4.7812,-2.3906,-6.5938,-0.6016,0.730375,0.6955,0.6005,0.588875,0,0,2.559375
313,1,94,1,0,-4.7109,-2.2891,-6.5156,-0.6406,0.7165,0.71125,0.603875,0.60975,0,0,2.559125
314,1,95,1,0,-4.7578,-2.25,-6.4453,-0.6328,0.724375,0.69725,0.606,0.607125,0,0,2.5605
315,1,98,1,0,-4.6719,-2.3203,-6.4844,-0.6328,0.71925,0.6975,0.59575,0.603,0,0,2.559125
316,1,98,1,0,-4.6484,-2.2031,-6.3984,-0.6094,0.72525,0.7175,0.615375,0.6135,0,0,2.56075
317,1,95,1,0,-4.6562,-2.2422,-6.3828,-0.5312,0.739375,0.715125,0.630875,0.6135,0,0,2.560875
318,1,94,1,0,-4.5859,-2.1875,-6.4297,-0.5156,0.74575,0.7255,0.612125,0.619,0,0,2.56
319,1,96,1,0,-4.625,-2.1719,-6.3516,-0.4609,0.751,0.705125,0.615,0.60225,0,0,2.560875
320,1,94,1,1,-4.5547,-2.1094,-6.4219,-0.4141,0.736,0.723875,0.609,0.617125,0,0,2.560625
321,1,94,1,0,-4.5469,-2.1484,-6.3359,-0.4219,0.746625,0.726375,0.62925,0.61325,0,0,2.560375
322,1,95,1,0,-4.5391,-2.1484,-6.3359,-0.3594,0.73325,0.7145,0.633,0.606875,0,0,2.559125
323,2,97,1,0,-4.5078,-2.0312,-6.2656,-0.4453,0.75225,0.740125,0.641875,0.61625,0,0,2.5595
324,2,98,1,0,-4.4297,-2.0703,-6.2656,-0.3359,0.73425,0.743,0.638625,0.628125,0,0,2.560125
325,2,95,1,0,-4.5,-2.0703,-6.2969,-0.2891,0.7535,0.733875,0.647625,0.632375,0,0,2.559125
326,2,98,1,0,-4.4375,-2.0859,-6.2188,-0.3906,0.749,0.735,0.61675,0.61875,0,0,2.559875
327,2,94,1,0,-4.3672,-1.9922,-6.2344,-0.3125,0.7515,0.740125,0.644625,0.633375,0,0,2.55975
328,2,95,1,1,-4.375,-1.9844,-6.1562,-0.3438,0.76775,0.742875,0.654625,0.637,0,0,2.56025
329,2,97,1,0,-4.3281,-2.0078,-6.1484,-0.2969,0.749875,0.735375,0.6545,0.6385,0,0,2.559
330,2,98,1,0,-4.3281,-1.9141,-6.1484,-0.2266,0.775875,0.73525,0.63675,0.62125,0,0,2.56
331,2,94,1,0,-4.3281,-1.9219,-6.125,-0.2734,0.768625,0.738,0.631625,0.621875,0,0,2.55975
332,2,97,1,0,-4.3125,-1.8359,-6.1328,-0.1484,0.776,0.749875,0.634875,0.6245,0,0,2.561
333,2,94,1,0,-4.2266,-1.8516,-6.0312,-0.2031,0.767625,0.761875,0.638875,0.627875,0,1,2.5605
334,2,94,1,0,-4.2188,-1.8359,-6.0156,-0.1641,0.775375,0.752,0.66675,0.642375,0,0,2.560375
335,2,94,1,0,-4.2812,-1.8828,-5.9844,-0.0938,0.77575,0.741375,0.658375,0.629375,0,0,2.561
336,2,95,1,1,-4.1719,-1.8125,-5.9609,-0.1484,0.771625,0.746,0.647375,0.631875,0,0,2.560125
337,2,95,1,0,-4.1797,-1.7578,-5.9531,-0.0156,0.789,0.7505,0.660375,0.65325,0,0,2.559875
338,2,96,1,0,-4.1328,-1.8203,-5.9844,-0.0391,0.779,0.758875,0.6725,0.646,0,0,2.559
339,2,97,1,0,-4.125,-1.7578,-5.9453,-0.0469,0.775375,0.75775,0.665625,0.653,0,0,2.559
340,2,96,1,0,-4.0625,-1.6641,-5.9141,-0.0703,0.78475,0.759875,0.676375,0.655375,0,0,2.56
341,2,98,1,0,-4.1484,-1.7266,-5.875,0.0625,0.79875,0.779375,0.68075,0.6415,0,0,2.55975
342,2,96,1,0,-4.1172,-1.6172,-5.8672,0.0,0.78575,0.764125,0.676625,0.649125,0,0,2.5605
343,2,95,1,0,-4.0859,-1.6562,-5.8906,0.0234,0.778625,0.77325,0.666375,0.665625,0,0,2.55925
344,2,95,1,1,-4.0391,-1.6641,-5.8438,0.0703,0.795875,0.7755,0.66325,0.649875,0,0,2.5595
345,2,96,1,0,-4.0156,-1.5781,-5.8594,0.1094,0.80775,0.7815,0.685625,0.658375,0,0,2.559625
346,2,98,1,0,-3.9922,-1.5859,-5.7422,0.0625,0.79425,0.774125,0.668875,0.6585,0,0,2.5605
347,2,97,1,0,-3.9141,-1.5859,-5.8047,0.1094,0.798375,0.78275,0.68025,0.660625,1,0,2.55975
348,2,95,1,0,-3.8828,-1.5234,-5.7578,0.2109,0.802125,0.778875,0.6875,0.67325,0,0,2.56025
349,2,95,1,0,-3.9688,-1.4688,-5.7344,0.25,0.79925,0.773875,0.664875,0.663375,0,0,2.56075
350,2,96,1,0,-3.9453,-1.4844,-5.6719,0.2422,0.795875,0.796625,0.695625,0.669125,0,0,2.561
351,2,97,1,0,-3.875,-1.4844,-5.6484,0.2578,0.8215,0.802125,0.67875,0.665875,0,0,2.55975
352,2,95,1,1,-3.8125,-1.4219,-5.5859,0.2188,0.822625,0.7765,0.698875,0.672375,0,0,2.56025
353,2,95,1,0,-3.7734,-1.4531,-5.6797,0.2266,0.82,0.79425,0.674125,0.663375,0,0,2.559125
354,2,94,1,0,-3.8047,-1.3672,-5.5938,0.3672,0.818875,0.792,0.691625,0.682125,0,0,2.5605
355,2,95,1,0,-3.7109,-1.3984,-5.6172,0.3828,0.81525,0.796875,0.695125,0.686375,0,0,2.560875
356,2,98,1,0,-3.7578,-1.2969,-5.5547,0.3516,0.81525,0.8115,0.702125,0.69,0,0,2.559875
357,2,96,1,0,-3.7734,-1.3125,-5.5859,0.3281,0.819375,0.815,0.7075,0.690625,0,0,2.5595
358,2,94,1,0,-3.6719,-1.3594,-5.4922,0.4062,0.81375,0.7995,0.682875,0.67225,0,0,2.559875
359,2,94,1,0,-3.6562,-1.2891,-5.4219,0.4531,0.825625,0.80775,0.69625,0.683375,0,0,2.561
360,2,97,1,1,-3.625,-1.2656,-5.3984,0.5,0.817,0.794875,0.70125,0.693125,0,0,2.559875
361,2,96,1,0,-3.6641,-1.2109,-5.3828,0.5234,0.824875,0.804375,0.70325,0.6815,0,0,2.559
362,2,96,1,0,-3.5781,-1.1797,-5.4297,0.5391,0.820875,0.817,0.693125,0.685,0,0,2.56025
363,2,96,1,0,-3.625,-1.1484,-5.3359,0.5625,0.83875,0.816125,0.6955,0.701625,0,0,2.5595
364,2,98,1,0,-3.5938,-1.1328,-5.4141,0.4766,0.853125,0.81125,0.713375,0.68875,0,0,2.559625
365,2,95,1,0,-3.5547,-1.1953,-5.3594,0.5,0.844625,0.806,0.693,0.701125,0,0,2.55925
366,2,96,1,0,-3.5625,-1.1328,-5.3281,0.5469,0.841625,0.82925,0.71,0.6875,0,0,2.560625
367,3,96,1,0,-3.5156,-1.0859,-5.2578,0.6172,0.840375,0.82,0.69875,0.69725,0,0,2.55975
368,3,98,1,1,-3.5234,-1.0312,-5.2969,0.6094,0.835875,0.814375,0.728375,0.70125,0,0,2.56
369,3,96,1,0,-3.4922,-1.0703,-5.2031,0.6953,0.84575,0.8245,0.729875,0.691875,0,0,2.560625
370,3,96,1,0,-3.4766,-1.0703,-5.2266,0.6719,0.841875,0.813875,0.70675,0.712,0,0,2.561
371,3,94,1,0,-3.3438,-1.0469,-5.1875,0.7031,0.851,0.82675,0.70875,0.716375,0,0,2.559875
372,3,96,1,0,-3.4453,-0.9297,-5.1719,0.6875,0.8695,0.82925,0.705875,0.703125,0,0,2.561
373,3,96,1,0,-3.3203,-0.9219,-5.2188,0.7891,0.866375,0.836375,0.705375,0.703125,0,0,2.560375
374,3,95,1,0,-3.3281,-0.9688,-5.0938,0.7031,0.8715,0.84575,0.724125,0.7115,0,0,2.5595
375,3,96,1,0,-3.3438,-0.9609,-5.1641,0.8047,0.848625,0.828875,0.7185,0.7185,0,0,2.55975
376,3,97,1,1,-3.3281,-0.9297,-5.0938,0.8672,0.878625,0.85025,0.735125,0.712,0,1,2.56025
377,3,96,1,0,-3.2188,-0.8359,-5.0469,0.8203,0.881125,0.8585,0.71325,0.72775,0,0,2.559125
378,3,95,1,0,-3.1953,-0.9062,-5.0938,0.8984,0.864375,0.83975,0.733125,0.70975,0,0,2.55925
379,3,97,1,0,-3.1641,-0.8594,-5.0547,0.8516,0.8725,0.836625,0.741375,0.71425,0,0,2.560625
380,3,96,1,0,-3.1719,-0.7344,-4.9453,0.875,0.865625,0.84925,0.73975,0.71875,0,0,2.559625
381,3,98,1,0,-3.2031,-0.7188,-4.9453,0.9609,0.8805,0.84325,0.74575,0.73325,0,0,2.559125
382,3,98,1,0,-3.2031,-0.7734,-4.8984,1.0,0.869,0.851625,0.73475,0.734125,0,0,2.560625
383,3,98,1,0,-3.1016,-0.7891,-4.9922,0.9375,0.875625,0.859875,0.749125,0.732,0,0,2.55975
384,3,98,1,1,-3.0859,-0.7188,-4.9062,0.9453,0.87875,0.849,0.739,0.7255,1,0,2.56025
385,3,97,1,0,-3.0625,-0.7109,-4.8594,1.0469,0.893375,0.853875,0.743125,0.723,0,0,2.559875
386,3,95,1,0,-3.0,-0.6484,-4.8984,1.0,0.874875,0.855,0.73175,0.741625,0,0,2.560375
387,3,96,1,0,-3.0156,-0.5859,-4.8281,1.0703,0.88725,0.857375,0.7365,0.725375,0,0,2.55975
388,3,95,1,0,-3.0625,-0.6406,-4.8203,1.125,0.906875,0.878625,0.76375,0.739625,0,0,2.561
389,3,96,1,0,-3.0,-0.5938,-4.8281,1.1562,0.9,0.87575,0.76825,0.741375,0,0,2.56025
390,3,95,1,0,-2.9062,-0.5469,-4.8203,1.0703,0.9025,0.875125,0.75125,0.7465,0,0,2.560375
391,3,95,1,0,-2.9844,-0.4922,-4.7266,1.2188,0.902,0.864375,0.741,0.752625,0,0,2.5605
392,3,95,1,1,-2.9688,-0.5547,-4.7344,1.2422,0.886625,0.887125,0.748625,0.741625,0,0,2.560625
393,3,95,1,0,-2.9609,-0.5078,-4.6562,1.2109,0.9055,0.892625,0.751875,0.7515,0,0,2.560875
394,3,94,1,0,-2.8125,-0.4688,-4.625,1.2578,0.898625,0.87875,0.770625,0.76,0,0,2.56
395,3,96,1,0,-2.8594,-0.4297,-4.6406,1.2109,0.916,0.89425,0.7445,0.75325,0,0,2.561
396,3,96,1,0,-2.8125,-0.4062,-4.6719,1.2578,0.896,0.8725,0.775875,0.746875,1,0,2.55925
397,3,94,1,0,-2.7656,-0.4688,-4.6484,1.2656,0.899,0.8965,0.75925,0.7505,0,0,2.560625
398,3,97,1,0,-2.8047,-0.4062,-4.5547,1.2969,0.903125,0.888875,0.754875,0.752875,0,0,2.56075
399,3,98,1,0,-2.7422,-0.3516,-4.6094,1.2891,0.930625,0.902125,0.762,0.75975,0,0,2.559
400,3,98,1,1,-2.7344,-0.375,-4.5547,1.3672,0.925,0.893875,0.784125,0.77,0,0,2.559625
401,3,96,1,0,-2.7109,-0.3516,-4.4844,1.3906,0.927625,0.89275,0.764375,0.7585,0,0,2.5595
402,3,97,1,0,-2.6484,-0.3125,-4.4609,1.4219,0.912125,0.88375,0.759125,0.753875,0,0,2.55925
403,3,98,1,0,-2.7266,-0.2578,-4.4297,1.4297,0.932125,0.90225,0.78375,0.755625,0,0,2.56025
404,3,96,1,0,-2.6719,-0.2734,-4.4922,1.4297,0.93975,0.891875,0.7815,0.766625,0,0,2.559125
405,3,94,1,0,-2.6797,-0.2188,-4.4688,1.4375,0.92375,0.915875,0.773125,0.77625,0,0,2.560125
406,3,94,1,0,-2.5547,-0.2344,-4.4531,1.5156,0.938,0.89425,0.783125,0.777,0,0,2.559
407,3,98,1,0,-2.5938,-0.1406,-4.4062,1.5391,0.9265,0.91225,0.7895,0.771125,0,0,2.559875
408,3,98,1,1,-2.5312,-0.2109,-4.3438,1.6016,0.92275,0.9125,0.7845,0.773,0,0,2.559125
409,3,95,1,0,-2.5547,-0.0859,-4.2734,1.6094,0.944375,0.926625,0.795,0.7715,0,0,2.560625
410,3,94,1,0,-2.5625,-0.1172,-4.3125,1.6328,0.943125,0.92175,0.80225,0.777625,0,0,2.560125
411,4,97,1,0,-2.5234,-0.1406,-4.2969,1.5859,0.9375,0.932,0.8025,0.787,0,0,2.5605
412,4,97,1,0,-2.5,-0.0156,-4.2344,1.6328,0.9495,0.924875,0.81325,0.776125,0,0,2.561
413,4,95,1,0,-2.4531,-0.0156,-4.1719,1.6094,0.9425,0.916125,0.79725,0.783625,0,0,2.55925
414,4,94,1,0,-2.3828,-0.0547,-4.1875,1.6953,0.9565,0.931875,0.785375,0.77475,0,1,2.559375
415,4,97,1,0,-2.3359,0.0,-4.25,1.7734,0.95975,0.938125,0.791625,0.786125,0,0,2.55975
416,4,94,1,1,-2.3516,0.0391,-4.1953,1.7266,0.943375,0.9375,0.808375,0.799125,0,0,2.560375
417,4,96,1,0,-2.2812,0.0,-4.1484,1.75,0.95775,0.920125,0.810125,0.79075,0,0,2.561
418,4,98,1,0,-2.3203,0.1328,-4.0938,1.7734,0.945125,0.9295,0.8145,0.7885,0,0,2.56
419,4,96,1,0,-2.3516,0.0625,-4.1172,1.8594,0.9545,0.928125,0.815125,0.7905,0,0,2.5605
420,4,96,1,0,-2.2188,0.1094,-4.0781,1.8359,0.950375,0.94625,0.827375,0.786125,0,0,2.5595
421,4,97,1,0,-2.2109,0.1562,-4.0938,1.8203,0.95075,0.952375,0.82825,0.80275,0,0,2.559875
422,4,98,1,0,-2.1641,0.2266,-4.0156,1.9062,0.9775,0.948,0.810125,0.79025,0,0,2.56075
423,4,94,1,0,-2.1484,0.25,-3.9922,1.8516,0.954375,0.929,0.7985,0.800375,0,0,2.55975
424,4,94,1,1,-2.1641,0.1641,-3.9688,1.9297,0.965625,0.936,0.8315,0.79975,1,0,2.559125
425,4,96,1,0,-2.1641,0.1875,-3.9453,1.9922,0.96175,0.934125,0.812875,0.808875,0,0,2.560125
426,4,95,1,0,-2.0703,0.2188,-3.9609,1.9688,0.982375,0.941375,0.828875,0.818,0,0,2.559125
427,4,97,1,0,-2.1094,0.25,-3.8906,2.0547,0.991125,0.938125,0.809375,0.802875,0,0,2.559875
428,4,96,1,0,-2.125,0.2656,-3.8828,2.0781,0.982,0.959,0.824625,0.8115,0,0,2.559375
429,4,96,1,0,-2.1094,0.3359,-3.8594,2.0703,0.967875,0.953875,0.828,0.814875,0,0,2.560625
430,4,97,1,0,-2.0781,0.4219,-3.875,2.0703,0.9705,0.96275,0.845625,0.8145,0,0,2.560375
431,4,98,1,0,-2.0,0.375,-3.8359,2.1172,0.9725,0.959625,0.837125,0.819,0,0,2.56075
432,4,94,1,1,-2.0,0.4375,-3.7422,2.1484,0.99775,0.9705,0.82725,0.812875,0,1,2.560625
433,4,97,1,0,-2.0078,0.4844,-3.7266,2.1328,0.98325,0.95225,0.851,0.82975,0,0,2.561
434,4,97,1,0,-1.9453,0.4062,-3.7656,2.1484,1.00075,0.9715,0.817,0.81975,0,0,2.559125
435,4,97,1,0,-1.9219,0.4297,-3.7812,2.1328,1.001875,0.959375,0.826625,0.8185,0,0,2.5605
436,4,97,1,0,-1.8359,0.5,-3.75,2.1797,0.9995,0.971125,0.857125,0.81525,0,0,2.559375
437,4,96,1,0,-1.8594,0.5703,-3.7109,2.1875,0.98875,0.98225,0.847625,0.833375,0,0,2.559875
438,4,94,1,0,-1.9062,0.4922,-3.6016,2.2031,1.00525,0.961625,0.839875,0.836875,0,0,2.5605
439,4,97,1,0,-1.875,0.5469,-3.6172,2.2734,0.99625,0.965875,0.839125,0.837375,0,0,2.56
440,4,94,1,1,-1.8125,0.6094,-3.6562,2.25,1.020125,0.972625,0.8325,0.83575,0,0,2.5605
441,4,96,1,0,-1.7578,0.5703,-3.6328,2.2578,1.01925,0.976,0.86325,0.82675,0,0,2.55925
442,4,97,1,0,-1.7578,0.6719,-3.5234,2.3125,1.006875,0.983875,0.86475,0.841125,0,0,2.55925
443,4,98,1,0,-1.7891,0.6094,-3.5938,2.3984,1.008375,0.97275,0.841,0.83,0,0,2.559125
