bpx65_a_V,bpx65_b_V
-0.001,-0.01425
-0.01475,-0.014375
0.013875,-0.00275
-0.0015,-0.002125
-0.0025,-0.011625
-0.0055,0.004
0.0125,-0.005625
-0.010875,0.004875
-0.004375,-0.011625
-0.014875,0.00675
-0.004875,-0.00775
0.001875,-0.01125
0.01375,0.0065
-0.0135,0.001125
-0.0105,0.002875
0.01125,-0.012375
-0.010875,-0.003125
-0.00075,0.00525
-0.005875,-0.00875
0.0075,0.014875
-0.014875,-0.014
0.014375,-0.009
-0.0055,-0.008375
0.008,-0.01175
0.000125,0.0145
-0.007875,-0.00525
0.013125,-0.00875
0.011875,-0.004
0.005375,-0.003625
0.00125,-0.011375
0.010375,0.003875
0.006125,0.013625
0.007625,0.004625
0.00625,-0.00675
0.010875,-0.01075
0.004625,-0.014375
0.00675,-0.000875
-0.000125,0.0115
-0.0005,0.001875
-0.001875,0.01475
-0.015,-0.004125
-0.014875,0.003125
0.009,0.002875
0.01425,0.00975
-0.0035,0.01025
0.002375,-0.00525
-0.00425,-0.010625
0.004375,-0.002375
0.01025,-0.008375
0.005375,0.010375
-0.01325,-0.012125
0.007625,-0.01025
-0.012875,-0.00425
-0.01325,-0.01475
0.013625,-0.00525
-0.008,-0.011625
-0.002875,-0.00475
0.006625,0.010375
-0.000875,-0.014125
0.0045,-0.01375
0.00725,0.0
0.013,0.013625
-0.012,-0.000125
0.013625,-0.009125
0.005375,0.004
-0.014375,0.005875
-0.001375,-0.004625
-0.0115,-0.003
0.013125,-0.003125
0.013125,0.0075
0.003375,0.00625
0.005,0.001125
0.01425,-0.001125
0.012625,0.002875
0.002875,0.013875
0.010875,-0.008625
0.00925,0.01275
0.01025,0.00575
-0.00875,-0.01425
0.014125,-0.012625
0.008875,-0.003375
-0.01,-0.005125
0.008125,0.01125
0.00425,0.010375
0.012875,0.0085
0.009,-0.000125
-0.004,0.013
0.01475,-0.00125
-0.005625,0.01175
-0.01275,0.014375
-0.00425,-0.012625
0.012625,-0.009375
0.001625,0.005375
0.0115,-0.0105
-0.006375,-0.005625
0.007125,-0.006625
-0.003125,0.00325
-0.007375,-0.009125
-0.002,0.014875
0.007875,0.002375
0.011625,-0.010875
0.010125,-0.00025
-0.01275,-0.010375
-0.004125,0.001875
0.005875,-0.006625
-0.00275,0.005875
-0.007625,-0.006625
0.002375,0.014375
-0.00375,-0.0085
0.004375,0.010625
0.00725,-0.010375
-0.00325,-0.011125
0.013875,-0.004625
0.014125,0.006125
0.014875,-0.003375
0.012125,-0.008125
0.014375,0.005375
-0.01125,-0.014125
-0.0125,0.00475
-0.014125,0.005
0.01375,-0.00075
-0.002125,0.003875
0.00475,-0.0105
-0.002125,-0.005875
0.009375,0.006375
-0.014625,0.00425
0.00625,-0.01425
-0.006375,-0.011375
0.000625,-0.002125
-0.001625,-0.012625
0.004375,-0.009625
-0.00225,-0.001
-0.0145,0.000875
0.006125,-0.000375
0.006125,-0.012875
0.01375,0.006
0.01325,0.002875
0.00025,0.00375
0.006125,0.01
-0.00625,-0.00825
-0.004375,-0.009625
-0.0075,0.01425
0.01675,0.016875
0.00175,0.0055
0.010375,0.013125
0.0015,0.01675
0.020875,0.0275
0.0155,0.005375
0.029875,0.031375
0.024375,0.035375
0.034375,0.027
0.04,0.030375
0.033,0.0245
0.04125,0.043
0.02675,0.03
0.03375,0.035375
0.045125,0.030875
0.034125,0.038
0.049125,0.028875
0.034,0.05775
0.039625,0.035
0.035375,0.042375
0.03775,0.04825
0.056,0.053
0.051125,0.053625
0.054875,0.06825
0.0565,0.060625
0.06925,0.059875
0.078,0.0755
0.066625,0.0545
0.07175,0.080125
0.058375,0.067375
0.07425,0.062625
0.066875,0.06625
0.081,0.08325
0.0845,0.0855
0.086625,0.093
0.081,0.071875
0.08375,0.09325
0.102,0.0775
0.104625,0.10325
0.084875,0.09775
0.0865,0.08575
0.08625,0.1115
0.101875,0.085625
0.11775,0.089625
0.113875,0.1075
0.117125,0.12175
0.10225,0.103125
0.106875,0.11975
0.1065,0.122625
0.131,0.102625
0.121125,0.12975
0.119375,0.13525
0.1215,0.126125
0.116375,0.1375
0.142625,0.1205
0.133125,0.12425
0.146,0.117375
0.130125,0.1395
0.126125,0.145875
0.141,0.152625
0.151125,0.137125
0.1325,0.13825
0.162,0.159625
0.1515,0.1425
0.143375,0.1515
0.163125,0.145
0.170375,0.163625
0.1495,0.142875
0.176125,0.1545
0.178875,0.171125
0.17925,0.16875
0.167375,0.1755
0.175875,0.15775
0.173375,0.162625
0.1825,0.16725
0.1905,0.165
0.182375,0.166875
0.188,0.170875
0.185875,0.181125
0.186625,0.174375
0.18375,0.184
0.183625,0.19275
0.182875,0.203875
0.209625,0.180875
0.204125,0.18475
0.207875,0.19575
0.207,0.210875
0.220125,0.194375
0.213,0.2005
0.213,0.218375
0.217375,0.2105
0.21525,0.1985
0.209,0.203125
0.23575,0.207875
0.215375,0.212375
0.225125,0.231875
0.217375,0.2305
0.220625,0.210625
0.23525,0.226375
0.2405,0.236125
0.231,0.21875
0.247125,0.247625
0.256,0.23625
0.237875,0.228375
0.242125,0.231
0.247,0.248375
0.253375,0.247125
0.24725,0.247
0.252125,0.2595
0.273,0.2525
0.275375,0.240125
0.27225,0.263
0.274375,0.24875
0.269125,0.265125
0.25775,0.271625
0.260375,0.2545
0.27125,0.261
0.277875,0.2715
0.268625,0.267
0.270875,0.26175
0.271625,0.264
0.29625,0.264875
0.296625,0.290125
0.29125,0.29225
0.28825,0.284875
0.287,0.277375
0.293875,0.301625
0.307625,0.285125
0.30075,0.2915
0.31825,0.29375
0.3075,0.305
0.30425,0.292125
0.318125,0.31075
0.3265,0.295375
0.316375,0.301
0.31125,0.30975
0.3315,0.308625
0.32875,0.3175
0.316125,0.304375
0.333,0.3135
0.341125,0.326
0.33675,0.31725
0.333,0.32525
0.35275,0.3245
0.3265,0.323125
0.33575,0.32
0.349,0.3375
0.33525,0.34175
0.3385,0.336
0.34825,0.3305
0.346125,0.3365
0.365,0.34325
0.3575,0.364375
0.36475,0.353
0.350625,0.350125
0.374875,0.353125
0.377875,0.345125
0.384375,0.348625
0.37175,0.36825
0.37875,0.37225
0.371625,0.369125
0.3665,0.355125
0.386,0.358125
0.395875,0.3795
0.400125,0.36375
0.398125,0.386
0.40575,0.375875
0.4055,0.39525
0.394625,0.399375
0.404875,0.37725
0.39075,0.37725
0.4185,0.38275
0.41,0.380375
0.414125,0.40575
0.4165,0.407625
0.400625,0.3995
0.406625,0.399
0.415625,0.406
0.419375,0.401375
0.436625,0.4185
0.432125,0.426625
0.41425,0.405125
0.414875,0.426875
0.42075,0.42075
0.422875,0.4145
0.42175,0.429625
0.426625,0.437625
0.454875,0.42075
0.4405,0.445625
0.433875,0.438375
0.447375,0.42525
0.453,0.432375
0.44975,0.42625
0.46275,0.45025
0.451,0.446875
0.446625,0.44425
0.46325,0.445
0.457,0.44525
0.45575,0.464625
0.471375,0.453125
0.478125,0.455875
0.45825,0.46725
0.46025,0.473375
0.490625,0.451125
0.485,0.474375
0.4745,0.454
0.473125,0.484875
0.475625,0.462625
0.50225,0.478875
0.493375,0.478875
0.480875,0.4845
0.508125,0.474625
0.504,0.491
0.5055,0.47225
0.51025,0.479375
0.50675,0.486125
0.51775,0.4925
0.510375,0.501375
0.517,0.486875
0.5255,0.504625
0.52625,0.516625
0.51275,0.491625
0.53275,0.495375
0.537125,0.5235
0.5385,0.5155
0.513625,0.50525
0.539375,0.522625
0.52425,0.521375
0.539375,0.518875
0.542125,0.5255
0.53225,0.52125
0.538375,0.537125
0.536875,0.541875
0.546875,0.538125
0.549125,0.530125
0.56325,0.5485
0.549125,0.546625
0.566625,0.55
0.563375,0.548875
0.557375,0.541
0.5755,0.544625
0.550625,0.54775
0.561875,0.55925
0.55675,0.553375
0.561125,0.550875
0.58875,0.55375
0.567625,0.566375
0.56575,0.565875
0.5685,0.5695
0.5835,0.572875
0.58675,0.571625
0.573125,0.5695
0.604625,0.58425
0.597375,0.57675
0.585,0.584625
0.599,0.580125
0.5975,0.5875
0.595125,0.582125
0.6005,0.592875
0.61675,0.57725
0.61425,0.59275
0.607,0.583875
0.625375,0.60975
0.627,0.606375
0.626125,0.60175
0.63225,0.602
0.622625,0.60975
0.627125,0.61625
0.616,0.60775
0.61525,0.606875
0.644625,0.607375
0.630375,0.609375
0.634125,0.604375
0.647875,0.61825
0.638875,0.6215
0.639125,0.619125
0.63575,0.632625
0.652125,0.6315
0.646,0.63675
0.638,0.64425
0.65675,0.64675
0.64125,0.653125
0.668375,0.628375
0.667875,0.639125
0.659125,0.639125
0.673,0.658375
0.660125,0.648
0.671875,0.641625
0.664,0.655375
0.686,0.660625
0.681375,0.66775
0.671625,0.656
0.67675,0.66575
0.68875,0.661125
0.678,0.65325
0.6865,0.6735
0.68275,0.66575
0.70325,0.663
0.69475,0.661875
0.682125,0.66825
0.711125,0.6935
0.6875,0.668625
0.699125,0.688625
0.69975,0.680625
0.720125,0.692
0.717875,0.67925
0.725875,0.691875
0.73025,0.709125
0.705875,0.711875
0.706625,0.713875
0.710625,0.692625
0.731375,0.718625
0.7195,0.691625
0.735625,0.722
0.742375,0.71725
0.7315,0.721375
0.720625,0.724125
0.7435,0.719
0.746875,0.7315
0.753,0.725875
0.743875,0.733125
0.74625,0.737125
0.7605,0.73325
0.75825,0.741375
0.761125,0.732375
0.766375,0.732625
0.749625,0.73225
0.775,0.742625
0.774375,0.741125
0.74975,0.74525
0.762625,0.738375
0.772875,0.73725
0.765375,0.758625
0.780125,0.74275
0.789875,0.74725
0.7865,0.77175
0.795,0.7455
0.7815,0.7495
0.792,0.759625
0.797625,0.7525
0.7755,0.778875
0.785875,0.77375
0.786875,0.779625
0.79275,0.7785
0.80775,0.781875
0.788875,0.789
0.80175,0.787875
0.808375,0.795
0.7985,0.775875
0.800875,0.787625
0.81,0.796
0.807625,0.801625
0.81725,0.79925
0.829625,0.784375
0.809375,0.81025
0.809875,0.801875
0.81925,0.79825
0.821625,0.815
0.8425,0.79625
0.844125,0.810375
0.833125,0.80575
0.84575,0.81275
0.838,0.819
0.840875,0.8215
0.854625,0.833
0.8435,0.808625
0.85175,0.81275
0.853125,0.81325
0.8655,0.834375
0.862125,0.84325
0.851,0.8355
0.87175,0.83575
0.876,0.826125
0.87625,0.846125
0.856375,0.8515
0.871875,0.849875
0.883,0.83475
0.8745,0.85125
0.8605,0.849125
0.869125,0.861625
0.864875,0.869375
0.890875,0.850375
0.876125,0.87075
0.8725,0.868
0.879375,0.87125
0.885375,0.855
0.887375,0.8585
0.881,0.870125
0.894875,0.8715
0.89575,0.86525
0.9105,0.887625
0.897375,0.878125
0.90225,0.872875
0.912,0.8815
0.903,0.892375
0.91025,0.877
0.920125,0.900125
0.91625,0.876375
0.933625,0.89575
0.9225,0.905875
0.914625,0.886125
0.9245,0.8955
0.935375,0.894
0.943625,0.9165
0.940125,0.896625
0.921375,0.914375
0.927375,0.924625
0.944625,0.91775
0.93625,0.9115
0.94,0.930375
0.942125,0.92575
0.937875,0.9345
0.96225,0.92875
0.96025,0.932625
0.968375,0.928875
0.946875,0.926875
0.961125,0.9295
0.974125,0.9205
0.96375,0.922875
0.963125,0.951125
0.9645,0.937125
0.9745,0.95275
0.9605,0.951625
0.96725,0.962
0.983875,0.935125
0.984625,0.943875
0.971375,0.953375
0.98925,0.949375
0.97525,0.943625
0.975125,0.9475
0.977,0.9595
0.977625,0.969875
0.9935,0.971625
1.000125,0.960125
0.989625,0.97425
0.99225,0.9795
1.003875,0.97525
1.001875,0.9715
1.016875,0.976375
1.00125,0.969
1.0025,0.993625
1.017875,0.981625
1.0225,1.00225
1.013125,0.990125
1.025375,0.997375
1.0185,1.000125
1.03575,0.99425
1.03525,0.986
1.038875,1.005
1.035,1.0055
1.029125,1.0025
1.0205,1.009875
1.051625,1.015875
1.024,1.0205
1.028625,1.00375
1.05225,1.005125
1.035875,1.0165
1.041625,1.026
1.06025,1.025375
1.043125,1.034875
1.044,1.022375
1.070375,1.01325
1.071625,1.035625
1.04675,1.026
1.0625,1.0285
1.0645,1.046
1.05575,1.03275
1.05525,1.02925
1.0575,1.049875
1.08525,1.0425
1.084,1.044375
1.092125,1.049125
1.08475,1.051
1.080625,1.061375
1.0935,1.061
1.0725,1.042375
1.099875,1.073875
1.08175,1.060625
1.091375,1.05975
1.10225,1.079875
1.091,1.06025
1.0985,1.062875
1.0985,1.06325
1.0965,1.071625
1.119625,1.078875
1.098375,1.07575
1.09825,1.06975
1.1225,1.094
1.120875,1.0765
1.121375,1.090125
1.127,1.094875
1.109375,1.086875
1.127375,1.1025
1.1165,1.080625
1.138875,1.1065
1.138,1.0995
1.13125,1.10775
1.13875,1.0955
1.121125,1.09675
1.131375,1.116625
1.148125,1.123875
1.128625,1.102375
1.15075,1.1235
1.133125,1.11375
1.133875,1.125
1.1365,1.10975
1.1435,1.11475
1.16725,1.13375
1.14325,1.119
1.163625,1.131625
1.167375,1.123875
1.163125,1.121
1.17275,1.134625
1.171375,1.1365
1.156875,1.151
1.174,1.1535
1.1795,1.149125
1.18575,1.14875
1.17175,1.142
1.195375,1.15625
1.197125,1.141
1.186625,1.143875
1.178375,1.16875
1.20025,1.168375
1.19275,1.157875
1.188875,1.167625
1.208625,1.1635
1.190625,1.17275
1.21075,1.156625
1.206625,1.177625
1.19875,1.162125
1.21725,1.178125
1.208,1.16425
1.219625,1.16825
1.2045,1.193375
1.21825,1.19475
1.230875,1.180875
1.223,1.192875
1.23525,1.176
1.22775,1.199
1.211875,1.183
1.237625,1.203
1.2335,1.208125
1.22775,1.18425
1.24775,1.197
1.245125,1.2035
1.22375,1.193125
1.2455,1.20375
1.255875,1.193
1.233,1.207375
1.2315,1.2025
1.242,1.202
1.240125,1.22025
1.259125,1.224375
1.239375,1.228875
1.266,1.219375
1.261875,1.216
1.246625,1.232125
1.26725,1.230125
1.254,1.218625
1.280125,1.2385
1.253375,1.22675
1.259125,1.2265
1.264625,1.227875
1.27825,1.24725
1.284125,1.253875
1.26475,1.25375
1.28725,1.256625
1.285625,1.233375
1.28175,1.257875
1.2995,1.261375
1.30325,1.240625
1.30125,1.257125
1.281125,1.26175
1.307125,1.261125
1.294125,1.270875
1.295375,1.263875
1.30025,1.25725
1.3105,1.27925
1.2985,1.283125
1.295375,1.262
1.302125,1.26775
1.321875,1.261125
1.315625,1.27675
1.3085,1.27375
1.326375,1.292125
1.320875,1.294375
1.317125,1.282
1.324,1.283125
1.324375,1.295875
1.31675,1.277
1.316375,1.27975
1.317875,1.287375
1.347375,1.305625
1.3305,1.28675
1.335375,1.293375
1.3515,1.31525
1.3495,1.296125
1.331875,1.298125
1.345125,1.318
1.338625,1.32075
1.35175,1.32875
1.361,1.325125
1.3495,1.316625
1.3525,1.3265
1.347875,1.332625
1.36175,1.311875
1.37575,1.334875
1.362,1.332375
1.3575,1.34325
1.357375,1.32925
1.364625,1.331625
1.364875,1.3275
1.3755,1.338375
1.372375,1.328125
1.367625,1.33175
1.3835,1.335875
1.379375,1.353125
1.389625,1.341375
1.392,1.345625
1.37625,1.3525
1.3935,1.36075
1.406625,1.360875
1.39375,1.35025
1.40425,1.362
1.40875,1.369125
1.416375,1.369375
1.417125,1.3635
1.41675,1.365875
1.40825,1.366125
1.409375,1.359
1.404375,1.386875
1.415875,1.36175
1.412125,1.384875
1.41625,1.377375
1.41,1.37075
1.42125,1.380375
1.434125,1.393625
1.437875,1.37675
1.437375,1.402625
1.434,1.397625
1.4405,1.388125
1.431625,1.403875
1.431,1.410625
1.437125,1.397375
1.4405,1.396375
1.426875,1.41025
1.43575,1.413375
1.445875,1.395
1.448875,1.4005
1.459875,1.419125
1.4555,1.402125
1.454625,1.408875
1.452,1.419625
1.468125,1.406125
1.4505,1.41825
1.457375,1.40775
1.47075,1.410625
1.4785,1.413375
1.46575,1.426375
1.483125,1.444125
1.4595,1.43725
1.46675,1.437375
1.48875,1.449375
1.466625,1.45125
1.4725,1.427875
1.479375,1.435875
1.477875,1.44425
1.49025,1.45575
1.47275,1.450875
1.4985,1.456875
1.488625,1.450625
1.47925,1.449625
1.492375,1.44775
1.484625,1.46
1.4925,1.453375
1.503,1.446
1.51625,1.45975
1.51925,1.453375
1.517875,1.451375
1.505875,1.471875
1.524375,1.465875
1.5165,1.4825
1.5195,1.483
1.504875,1.46475
1.523375,1.466
1.5285,1.481
1.53,1.483375
1.52325,1.480625
1.53225,1.481125
1.532375,1.49175
1.51675,1.491875
1.539625,1.498375
1.531125,1.478375
1.521875,1.506625
1.548875,1.50675
1.54675,1.500625
1.528125,1.504375
1.554125,1.51625
1.541,1.500125
1.55475,1.4965
1.55075,1.5015
1.548125,1.5175
1.5435,1.51175
1.548375,1.505875
1.5445,1.51775
1.573125,1.519875
1.562875,1.516875
1.567375,1.52725
1.55125,1.515375
1.55675,1.53375
1.566625,1.529375
1.561625,1.528625
1.587625,1.5305
1.560875,1.544875
1.576875,1.52
1.568625,1.545375
1.592125,1.541375
1.580125,1.544375
1.596125,1.536625
1.574,1.534125
1.590125,1.53975
1.578625,1.55775
1.577375,1.5485
1.584125,1.5515
1.602,1.539
1.610875,1.562625
1.606625,1.55275
1.609,1.5585
1.600875,1.550625
1.60175,1.548375
1.602125,1.5545
1.618125,1.562125
1.6,1.570875
1.612875,1.57525
1.6255,1.563625
1.630875,1.564875
1.621875,1.569
1.608,1.575375
1.611,1.59225
1.629625,1.56675
1.615375,1.59225
1.6405,1.5855
1.618875,1.573625
1.635625,1.585375
1.639,1.584
1.6435,1.588875
1.6275,1.598125
1.648125,1.58825
1.6555,1.592
1.63875,1.605625
1.65775,1.607625
1.6515,1.60875
1.656625,1.60675
1.66225,1.591875
1.652125,1.6205
1.666375,1.596
1.660375,1.621625
1.66225,1.60975
1.645375,1.616625
1.653625,1.612375
1.6775,1.62725
1.67325,1.616625
1.66025,1.610625
1.66875,1.615125
1.67975,1.622125
1.66425,1.634625
1.66,1.64375
1.678875,1.627875
1.67725,1.629375
1.68875,1.645
1.6815,1.633125
1.6755,1.63625
1.697875,1.627875
1.687,1.63475
1.693,1.646375
1.6945,1.6555
1.698375,1.66025
1.68475,1.64175
1.697125,1.637
1.685875,1.648125
1.70375,1.649625
1.69125,1.665625
1.693625,1.665125
1.7165,1.6655
1.698375,1.647375
1.719875,1.6725
1.703875,1.676
1.7185,1.671
1.729125,1.66575
1.724375,1.667875
1.705125,1.683
1.72025,1.68775
1.736,1.676
1.71275,1.662875
1.71425,1.676875
1.717,1.66725
1.724625,1.67675
1.72225,1.696625
1.728875,1.672125
1.74825,1.69425
1.726375,1.703125
1.751125,1.699
1.74475,1.687
1.744625,1.688
1.729625,1.706625
1.756625,1.685875
1.760375,1.7025
1.735375,1.68725
1.745,1.716375
1.746875,1.720125
1.7485,1.70575
1.752375,1.6995
1.7645,1.696125
1.76825,1.720375
1.770125,1.715
1.77425,1.708625
1.75825,1.71875
1.78075,1.723
1.78075,1.712875
1.781875,1.715625
1.7845,1.72275
1.785125,1.741375
1.770625,1.738
1.784125,1.718375
1.79125,1.721625
1.782375,1.739
1.78,1.726875
1.781875,1.738125
1.789,1.72925
1.777125,1.74425
1.789875,1.74075
1.78275,1.74025
1.788,1.7535
1.795875,1.7565
1.788625,1.763
1.7915,1.739625
1.78925,1.76175
1.792,1.74075
1.807,1.75875
1.8075,1.761625
1.819125,1.747125
1.813625,1.757875
1.818125,1.753375
1.811375,1.75225
1.82375,1.757625
1.812875,1.75375
1.813,1.779
1.81125,1.77825
1.8295,1.78375
1.81875,1.771375
1.81275,1.7695
1.824,1.792125
1.839375,1.773
1.840625,1.787875
1.825375,1.791625
1.833375,1.786125
1.843125,1.7985
1.833875,1.781125
1.839625,1.795375
1.85525,1.800125
1.8385,1.799375
1.854375,1.799375
1.84,1.790875
1.848125,1.801375
1.850125,1.81225
1.849125,1.804125
1.84325,1.81075
1.868125,1.791125
1.846875,1.80625
1.856375,1.795625
1.855625,1.8205
1.8575,1.82175
1.87425,1.809375
1.88075,1.824375
1.877875,1.820375
1.869125,1.829375
1.861,1.835
1.8875,1.81775
1.875625,1.81175
1.865625,1.832
1.879625,1.8155
1.867,1.83625
1.8905,1.823125
1.868875,1.8435
1.88425,1.83825
1.8965,1.824875
1.893875,1.843625
1.8875,1.84725
1.90225,1.847625
1.895625,1.8545
1.90025,1.83775
1.884125,1.835
1.88475,1.852875
1.900375,1.842
1.908,1.8475
1.91575,1.8585
1.891375,1.848625
1.90325,1.85325
1.897125,1.85075
1.91825,1.871125
1.917,1.871875
1.90675,1.847125
1.9025,1.865125
1.925375,1.867375
1.924,1.861375
1.915125,1.86325
1.929375,1.8805
1.920625,1.882125
1.9235,1.858875
1.91925,1.875375
1.92475,1.8835
1.918625,1.882
1.919625,1.8865
1.948375,1.89175
1.949,1.889375
1.926625,1.871625
1.928375,1.877
1.926375,1.876
1.942375,1.878625
1.93425,1.887125
1.938625,1.891875
1.942875,1.904
1.959875,1.909125
1.9555,1.892875
1.94075,1.898875
1.96625,1.88875
1.94625,1.912375
1.967375,1.888875
1.958125,1.917
1.96625,1.90575
1.95825,1.9225
1.972375,1.920875
1.954125,1.907375
1.975125,1.906875
1.957375,1.903375
1.95625,1.90775
1.9705,1.90675
1.97875,1.917125
1.989375,1.919875
1.9895,1.92275
1.96675,1.91525
1.96525,1.916625
1.98975,1.938625
1.983125,1.93375
1.97475,1.918375
1.98425,1.94525
1.997125,1.94025
1.987375,1.93625
1.9845,1.92725
2.003,1.94575
1.9815,1.92625
1.983625,1.935875
1.986125,1.936625
2.002125,1.942875
1.98725,1.944875
2.01325,1.95775
1.995,1.944625
2.014,1.958875
2.018375,1.94275
2.00575,1.962625
2.00375,1.962625
2.007875,1.94975
2.0045,1.95675
2.028,1.9585
2.020125,1.976
2.00725,1.957875
2.007875,1.975375
2.02775,1.95725
2.021375,1.95525
2.024125,1.97475
2.01775,1.96025
2.024,1.960875
2.028,1.97575
2.024375,1.98875
2.03075,1.992375
2.047,1.98325
2.026625,1.979
2.032625,1.9915
2.049,1.99675
2.050875,1.994875
2.032125,1.983125
2.03725,1.9825
2.0555,1.987375
2.04225,1.98725
2.054625,1.993
2.0415,1.998
2.05875,2.009375
2.048,1.984
2.05,1.987875
2.051375,1.992125
2.061125,2.0065
2.053875,1.9985
2.056,2.005375
2.055,1.992125
2.063625,2.00825
2.080375,2.015
2.0605,2.020375
2.082125,2.024125
2.06425,2.025875
2.057625,2.027
2.081875,2.014625
2.06775,2.015
2.069125,2.01675
2.077125,2.02825
2.0815,2.020125
2.078375,2.016625
2.07475,2.015375
2.077125,2.015
2.076125,2.041125
2.097625,2.045125
2.07975,2.046125
2.096,2.041625
2.087,2.0215
2.095125,2.031125
2.099125,2.043875
2.104875,2.039625
2.100375,2.051875
2.111,2.0565
2.108625,2.045625
2.10775,2.04375
2.091375,2.042125
2.106375,2.04175
2.099125,2.054875
2.110875,2.04125
2.118875,2.05475
2.11,2.068375
2.12275,2.0455
2.11225,2.06725
2.113125,2.050625
2.12725,2.0575
2.117,2.049125
2.132875,2.05725
2.13475,2.06075
2.112875,2.050625
2.1345,2.078625
2.118625,2.083125
2.12825,2.058875
2.12375,2.070125
2.140875,2.084
2.144375,2.087375
2.131875,2.08575
2.137125,2.07475
2.124375,2.06825
2.131,2.09425
2.142375,2.086375
2.130875,2.067625
2.148625,2.08575
2.132375,2.087875
2.140125,2.10075
2.14275,2.090875
2.146125,2.10025
2.157375,2.09825
2.1535,2.105125
2.156375,2.105125
2.15,2.0975
2.149625,2.10175
2.142125,2.101875
2.14975,2.084625
2.175,2.108
2.1635,2.109875
2.17,2.09425
2.171875,2.12
2.17125,2.115625
2.1595,2.114875
2.17675,2.121
2.175125,2.121
2.185875,2.1165
2.176375,2.1155
2.174,2.104375
2.163125,2.10825
2.174125,2.132125
2.166375,2.117625
2.19025,2.135125
2.180875,2.136625
2.177,2.120375
2.184,2.13375
2.189125,2.131125
2.184875,2.1265
2.17625,2.1165
2.18475,2.132375
2.20375,2.137375
2.179125,2.12875
2.19225,2.128375
2.194125,2.1425
2.201,2.130875
2.20825,2.13875
2.2125,2.133
2.207625,2.147125
2.2165,2.13475
2.213625,2.14425
2.20525,2.136
2.211375,2.143125
2.204375,2.147875
2.216375,2.1545
2.22475,2.163625
2.2175,2.139625
2.2145,2.15625
2.22225,2.169
2.220375,2.16125
2.23275,2.155875
2.22075,2.152875
2.224625,2.150375
2.229875,2.17125
2.23175,2.159
2.238875,2.169625
2.212625,2.17725
2.235875,2.153
2.22575,2.183
2.23975,2.159875
2.242875,2.184
2.225,2.17025
2.232875,2.1675
2.250875,2.169
2.231,2.183
2.228125,2.17975
2.230375,2.193375
2.2355,2.193875
2.242,2.188625
2.251875,2.183375
2.237375,2.19375
2.234625,2.175125
2.242,2.17375
2.264375,2.1935
2.255,2.193875
2.23775,2.2025
2.267875,2.182625
2.247125,2.19025
2.250125,2.184
2.27225,2.198625
2.272125,2.204375
2.25375,2.20725
2.261,2.19675
2.26875,2.202875
2.271625,2.214375
2.270875,2.21225
2.2715,2.192125
2.258,2.2095
2.261,2.20225
2.28275,2.2155
2.283875,2.217
2.2865,2.218875
2.272625,2.212375
2.2815,2.20025
2.26475,2.22875
2.273875,2.205
2.28875,2.2085
2.28325,2.209125
2.2835,2.213375
2.2735,2.210625
2.295625,2.2355
2.288875,2.21575
2.298625,2.23
2.293875,2.22675
2.304,2.231375
2.297125,2.217
2.301,2.2455
2.293125,2.228625
2.29525,2.244625
2.29325,2.238
2.29875,2.249625
2.307,2.25
2.29775,2.2375
2.311875,2.24425
2.29275,2.25375
2.308,2.238125
2.3045,2.2485
2.2985,2.238875
2.31925,2.252375
2.30175,2.236875
2.299375,2.23425
2.3105,2.243625
2.326625,2.25
2.311375,2.239625
2.3065,2.259375
2.318375,2.257375
2.331125,2.255
2.316,2.266
2.324125,2.26525
2.3235,2.256375
2.312,2.259875
2.33125,2.24825
2.318625,2.276
2.3335,2.271
2.336625,2.25275
2.344125,2.27175
2.332,2.279625
2.324375,2.271625
2.330125,2.277375
2.330875,2.26075
2.347625,2.26775
2.341875,2.279875
2.33025,2.26325
2.3515,2.26525
2.340375,2.291625
2.346875,2.268625
2.35825,2.27825
2.340375,2.295125
2.331625,2.2885
2.350875,2.270875
2.35325,2.287
2.33875,2.2995
2.34,2.27475
2.364375,2.3025
2.3455,2.297625
2.35625,2.286375
2.367125,2.279875
2.359875,2.306875
2.372875,2.294875
2.3685,2.29925
2.354125,2.305875
2.35875,2.282125
2.36525,2.307125
2.35575,2.296375
2.36425,2.289375
2.357125,2.3015
2.3535,2.289125
2.371875,2.30575
2.385,2.29625
2.368125,2.3175
2.36275,2.293
2.374,2.296
2.368875,2.30125
2.362625,2.306
2.369375,2.301375
2.386625,2.317
2.391125,2.322125
2.388625,2.330375
2.367375,2.32925
2.380875,2.313875
2.396,2.310375
2.383375,2.33
2.399625,2.308875
2.39675,2.321125
2.39125,2.3215
2.39,2.33475
2.377,2.327875
2.402375,2.322
2.396875,2.33075
2.3845,2.32975
2.40025,2.343625
2.384125,2.322
2.412625,2.339875
2.401375,2.34575
2.388625,2.34175
2.398,2.32375
2.397625,2.330625
2.39625,2.335375
2.413,2.348625
2.408625,2.338125
2.399375,2.346
2.39325,2.357
2.398,2.341125
2.4015,2.343
2.402125,2.342625
2.400625,2.3475
2.41675,2.353875
2.408,2.3585
2.41725,2.3525
2.403625,2.35025
2.417375,2.358125
2.428125,2.368375
2.434375,2.356625
2.420625,2.36675
2.429875,2.36625
2.421375,2.359
2.415125,2.3595
2.428625,2.364625
2.420375,2.34675
2.41875,2.371625
2.419375,2.369
2.445125,2.37325
2.431125,2.35025
2.428625,2.36175
2.44225,2.36125
2.419875,2.35475
