bpw34_a_V,bpw34_b_V
-0.018,0.007
-0.001125,0.005375
-0.018625,-0.004
-0.018625,-0.004875
-0.0035,0.004375
-0.0105,-0.006875
-0.01,-0.008375
0.004125,-0.00375
0.015875,0.0055
-0.017375,0.002125
0.008625,0.003
0.007875,-0.004
0.009875,0.0065
0.01375,-0.011125
-0.00625,0.001
-0.017875,0.007875
-0.0105,0.0045
-0.018,-0.010125
0.013625,0.008125
-0.005875,-0.003
-0.00225,0.000375
-0.004625,-0.011
0.005375,-0.001
0.005,-0.00975
-0.015875,0.001
0.0035,0.00225
-0.015625,-0.002375
0.010625,0.00425
0.0035,0.004875
0.014625,-0.007625
0.01225,0.00675
-0.002625,-0.003125
-0.01325,0.010875
-0.0155,0.003875
-0.01525,0.0025
0.0055,0.002875
-0.00175,0.003125
0.01475,0.007375
-0.014125,0.004375
0.006875,-0.004
0.004125,0.004625
-0.00225,-0.003125
-0.01325,-0.004625
0.0175,-0.005875
0.007625,0.00525
0.00425,0.01025
0.008125,0.00575
0.001,-0.010375
0.00175,-0.00625
-0.01825,-0.00825
-0.000625,-0.008125
-0.014375,-0.004875
0.003,-0.005
0.0095,0.002875
0.009125,0.00175
0.0025,-0.00525
-0.00525,0.01125
0.0055,-0.01125
-0.013875,-0.002625
-0.016,0.00975
0.0085,0.005625
-0.005125,-0.003125
0.016,0.006125
0.0025,-0.009875
0.00575,0.007375
0.009,-0.0015
0.00325,0.011125
-0.009125,0.006875
-0.0035,-0.0085
-0.015375,0.0005
-0.007125,-0.00425
-0.010375,0.00575
0.013625,-0.00675
-0.006125,0.004375
0.008,-0.004375
0.006125,0.004875
0.011375,0.00975
0.015125,-0.00925
-0.013875,0.005125
-0.003125,-0.007625
-0.01875,0.008125
0.0145,0.0065
0.002,0.00575
0.0175,-0.009
-0.01075,-0.007125
-0.003125,-0.007375
-0.015375,0.0015
0.006875,-0.005875
-0.01425,-0.004
-0.018125,0.00825
-0.004375,-0.00325
-0.003875,-0.010625
0.01775,0.003625
0.002125,0.006125
-0.0035,0.000625
-0.018625,-0.0095
-0.009125,-0.00925
-0.00275,-0.00975
0.00125,0.011
-0.001625,0.0015
-0.016875,0.001125
-0.017,0.0105
0.006,0.000625
0.01425,0.01025
-0.01025,0.008875
-0.017875,-0.009
-0.00175,-0.00025
-0.003875,0.009
0.016125,-0.00075
0.01775,-0.00225
-0.003125,0.008
0.00825,0.00425
0.00975,0.005375
-0.00825,0.002
0.001375,0.000875
0.017,0.003
0.005375,-0.002375
0.006,-0.010625
0.0125,-0.00875
0.00325,0.010625
0.016375,-0.007125
0.00475,0.000375
-0.002,-0.006375
0.00475,0.002375
0.005375,0.001375
-0.0155,-0.00625
-0.00225,-0.00075
0.00425,-0.001625
0.014625,-0.00075
0.007375,-0.000375
0.01525,0.011
0.00825,0.00125
-0.016125,0.011125
0.00975,-0.001375
0.008375,0.0165
0.019375,-0.00325
0.0105,0.018125
-0.002,0.00675
-0.004125,0.0105
0.012875,0.017875
0.034875,0.007625
0.0055,0.01875
0.0395,0.01175
0.030375,0.0315
0.030875,0.032875
0.03525,0.0285
0.028375,0.0325
0.0405,0.035875
0.041375,0.03075
0.041625,0.034875
0.04375,0.032875
0.046875,0.040875
0.050625,0.03275
0.028875,0.05
0.037,0.047375
0.0345,0.045625
0.0355,0.053
0.049875,0.04125
0.034875,0.05025
0.04575,0.04325
0.046875,0.054625
0.0605,0.064875
0.0455,0.0645
0.05275,0.051125
0.078625,0.056625
0.076875,0.063875
0.07025,0.0645
0.08375,0.0795
0.06775,0.060625
0.08325,0.07225
0.0825,0.06675
0.0795,0.070375
0.08925,0.0725
0.068375,0.084625
0.07675,0.076
0.090125,0.07425
0.088,0.0905
0.10125,0.092375
0.103375,0.093
0.101875,0.10325
0.078625,0.092625
0.11325,0.09925
0.087625,0.104125
0.110125,0.11075
0.08675,0.09675
0.099125,0.104125
0.118875,0.11
0.122375,0.104125
0.116875,0.106375
0.114,0.115375
0.1065,0.123625
0.131125,0.11475
0.124375,0.116625
0.1105,0.120375
0.12,0.117625
0.1395,0.126625
0.117125,0.13225
0.113125,0.11775
0.135375,0.13175
0.149875,0.142625
0.118375,0.14375
0.133875,0.142375
0.13375,0.12775
0.14875,0.1445
0.157375,0.1325
0.1375,0.141
0.149375,0.135125
0.168,0.1365
0.134125,0.149125
0.15575,0.146375
0.151375,0.16175
0.174125,0.152875
0.156125,0.16525
0.15425,0.160625
0.17275,0.167125
0.174,0.158375
0.15225,0.1675
0.169875,0.17375
0.171625,0.172125
0.187625,0.175875
0.1795,0.18325
0.190375,0.170875
0.169,0.176625
0.175375,0.1775
0.186875,0.1855
0.19325,0.184875
0.176875,0.18225
0.181875,0.177875
0.1795,0.185875
0.19575,0.18825
0.2115,0.183875
0.1885,0.203125
0.185,0.1945
0.210375,0.204375
0.194,0.1925
0.222125,0.199625
0.198375,0.202125
0.196,0.205125
0.19775,0.205125
0.201,0.21025
0.207625,0.207125
0.225,0.2215
0.234,0.2075
0.227125,0.2235
0.203875,0.207375
0.208625,0.218625
0.219125,0.226375
0.2385,0.226125
0.23975,0.224875
0.24875,0.23475
0.2485,0.240625
0.249875,0.23375
0.2225,0.231375
0.25225,0.231375
0.225,0.23625
0.229375,0.228625
0.239125,0.23175
0.24125,0.2525
0.244125,0.24925
0.236,0.2365
0.26825,0.245625
0.25575,0.244125
0.248875,0.24475
0.240875,0.248375
0.2745,0.260125
0.25675,0.261875
0.2525,0.257375
0.273125,0.266375
0.26625,0.2645
0.264375,0.2675
0.2625,0.267
0.284875,0.263875
0.26525,0.279
0.284625,0.271125
0.28975,0.27475
0.272625,0.268
0.296,0.290875
0.271875,0.279875
0.298375,0.27775
0.303875,0.28375
0.284,0.297
0.302875,0.294375
0.307625,0.2845
0.305875,0.2875
0.3115,0.285
0.304125,0.30325
0.321125,0.2895
0.32325,0.290875
0.3155,0.304625
0.300125,0.3055
0.301125,0.296875
0.332375,0.308125
0.310625,0.303875
0.307,0.31675
0.333375,0.316
0.330875,0.32025
0.3085,0.31475
0.314625,0.324375
0.327125,0.316625
0.338625,0.317625
0.3375,0.320125
0.325125,0.325625
0.32525,0.337625
0.345625,0.3385
0.33175,0.3445
0.348125,0.333375
0.339125,0.34625
0.34875,0.343375
0.345375,0.341625
0.357875,0.3485
0.35525,0.351875
0.3495,0.347875
0.372625,0.356375
0.366375,0.360625
0.34175,0.35475
0.368875,0.352625
0.348125,0.35325
0.383375,0.362625
0.377375,0.3605
0.36025,0.357125
0.356875,0.365125
0.383125,0.362375
0.37575,0.36725
0.372125,0.377875
0.36325,0.38125
0.388375,0.36925
0.365875,0.374625
0.382625,0.381375
0.39125,0.38025
0.385375,0.375625
0.387125,0.385625
0.3755,0.378875
0.386,0.384125
0.4135,0.38575
0.395375,0.3805
0.38575,0.391625
0.410125,0.392875
0.39675,0.39925
0.39075,0.4085
0.38925,0.39275
0.408625,0.411125
0.415,0.3965
0.4175,0.401125
0.40675,0.4
0.42625,0.401
0.41975,0.41325
0.429125,0.422625
0.416875,0.419
0.41025,0.420375
0.4215,0.415
0.423,0.4275
0.443625,0.4285
0.424625,0.434625
0.44775,0.43875
0.426,0.42425
0.422875,0.43675
0.456625,0.44375
0.4425,0.42725
0.445625,0.430125
0.45475,0.444
0.46025,0.452
0.453875,0.43475
0.46775,0.446
0.45425,0.4495
0.469375,0.44425
0.454125,0.445625
0.468625,0.450625
0.461125,0.46325
0.454625,0.45975
0.461625,0.454625
0.465,0.45675
0.48575,0.450375
0.47325,0.46775
0.455,0.45425
0.4635,0.4785
0.476125,0.47175
0.46425,0.476
0.488,0.475125
0.493125,0.485875
0.4835,0.479375
0.484375,0.468125
0.476875,0.479125
0.4775,0.4845
0.484125,0.484625
0.477375,0.485
0.488625,0.49875
0.49825,0.48275
0.485375,0.500875
0.50425,0.497875
0.5165,0.499
0.49675,0.502
0.489,0.509625
0.506125,0.512
0.499375,0.507375
0.522875,0.501375
0.50575,0.504125
0.52975,0.500375
0.514125,0.514125
0.522125,0.50825
0.526625,0.50475
0.51825,0.52175
0.519125,0.529625
0.543,0.52125
0.518375,0.5145
0.51525,0.53025
0.54825,0.529875
0.535375,0.531125
0.5415,0.535
0.528875,0.5385
0.54675,0.523875
0.559125,0.52725
0.5575,0.544375
0.543375,0.53275
0.535875,0.545625
0.553,0.552875
0.5685,0.540875
0.544125,0.539125
0.557625,0.54175
0.55075,0.54375
0.56175,0.55925
0.555625,0.54775
0.580875,0.560125
0.56225,0.562125
0.55425,0.556125
0.5785,0.55175
0.5805,0.569875
0.589625,0.5625
0.59025,0.55725
0.589625,0.575
0.581875,0.567625
0.578,0.567625
0.592125,0.573875
0.586375,0.579125
0.60175,0.569375
0.583625,0.590875
0.601375,0.582625
0.610625,0.578
0.595125,0.592875
0.614625,0.59325
0.59225,0.591125
0.598375,0.5875
0.610875,0.601875
0.586875,0.59675
0.621125,0.606375
0.615,0.59525
0.616875,0.5975
0.608875,0.604375
0.61875,0.60225
0.621625,0.596625
0.606375,0.597875
0.631,0.608875
0.619125,0.619625
0.627125,0.61375
0.635625,0.62375
0.612,0.62775
0.61975,0.621
0.648125,0.618875
0.638625,0.613375
0.636375,0.62125
0.639,0.636125
0.6305,0.61825
0.642875,0.636625
0.656625,0.6405
0.6595,0.62325
0.647625,0.6405
0.64675,0.6415
0.646625,0.642375
0.652125,0.64025
0.649875,0.63375
0.666875,0.639625
0.6555,0.6565
0.675125,0.63875
0.67325,0.652375
0.669125,0.651125
0.657,0.644375
0.65,0.650125
0.680625,0.6655
0.6695,0.656375
0.68925,0.66125
0.663,0.661625
0.661625,0.675625
0.683875,0.671125
0.674625,0.661875
0.68575,0.676125
0.703125,0.671375
0.698125,0.665375
0.69075,0.6885
0.685,0.688125
0.70425,0.679
0.688875,0.685625
0.7075,0.678875
0.71275,0.693
0.701125,0.691375
0.7125,0.69775
0.719875,0.6945
0.7205,0.7015
0.702,0.70125
0.690375,0.696375
0.708375,0.69325
0.726375,0.69725
0.70475,0.6985
0.73075,0.69875
0.714125,0.70075
0.705125,0.704
0.7335,0.70975
0.742375,0.70925
0.74275,0.71275
0.740375,0.72125
0.74775,0.709375
0.713875,0.7105
0.716375,0.71975
0.75075,0.71975
0.726625,0.7335
0.7465,0.7195
0.731125,0.71825
0.725,0.72375
0.734375,0.735
0.75775,0.72425
0.73225,0.7355
0.753125,0.747625
0.747625,0.729125
0.759875,0.7395
0.768,0.7365
0.775125,0.756125
0.7595,0.74875
0.747125,0.743875
0.76125,0.746375
0.769875,0.755
0.75425,0.762125
0.763875,0.7635
0.76375,0.754625
0.756,0.764625
0.7595,0.7725
0.75875,0.762625
0.787875,0.754375
0.76125,0.757125
0.78675,0.78025
0.77375,0.763375
0.7935,0.76775
0.806,0.766375
0.789875,0.7705
0.7845,0.767875
0.776125,0.782125
0.783375,0.775125
0.796375,0.775875
0.81425,0.786875
0.795,0.797375
0.816125,0.7815
0.816,0.7805
0.82075,0.7955
0.794,0.793875
0.810375,0.798125
0.81375,0.7905
0.8255,0.808125
0.807875,0.804
0.808625,0.814
0.833875,0.802375
0.831625,0.812625
0.814,0.804625
0.827875,0.8155
0.81125,0.814375
0.840625,0.804375
0.847875,0.809375
0.846375,0.826375
0.840375,0.82625
0.84075,0.813875
0.839625,0.818125
0.845625,0.83275
0.852,0.82475
0.831625,0.8195
0.838875,0.821625
0.84125,0.830625
0.848375,0.843375
0.847125,0.829125
0.838125,0.832
0.84275,0.840375
0.8485,0.834875
0.84825,0.841125
0.86125,0.846
0.865375,0.837125
0.871875,0.8515
0.874,0.842375
0.875875,0.859625
0.861875,0.85825
0.865375,0.865875
0.861875,0.8605
0.869,0.8635
0.87025,0.8705
0.88425,0.852375
0.876625,0.874
0.88425,0.8705
0.86425,0.8695
0.879125,0.863875
0.89225,0.8755
0.905125,0.881375
0.9075,0.873875
0.898,0.880625
0.9085,0.882875
0.8915,0.891875
0.893875,0.89175
0.897375,0.874125
0.906,0.88125
0.9135,0.878
0.887,0.89825
0.907875,0.892125
0.92425,0.888125
0.90225,0.885375
0.90325,0.886125
0.9025,0.89925
0.922875,0.90025
0.90225,0.895
0.906625,0.909875
0.927125,0.90375
0.91775,0.918375
0.93975,0.91125
0.920875,0.91875
0.91075,0.91575
0.919375,0.912875
0.9305,0.90575
0.919875,0.9165
0.926625,0.910125
0.9545,0.928875
0.933875,0.925
0.9325,0.930875
0.9325,0.923
0.94575,0.9365
0.93375,0.920375
0.95325,0.937625
0.967,0.935375
0.941375,0.926875
0.94975,0.942125
0.93975,0.945375
0.969625,0.930375
0.95025,0.937625
0.947,0.937125
0.970125,0.9375
0.966125,0.954375
0.971625,0.948875
0.971875,0.940875
0.96275,0.9545
0.952625,0.95875
0.980875,0.948875
0.96075,0.967875
0.96125,0.960625
0.985625,0.9615
0.97375,0.95525
0.97475,0.974125
0.969875,0.965375
0.983625,0.980125
0.997125,0.960875
0.98,0.968625
1.00425,0.984625
0.979625,0.97675
0.980125,0.98275
0.983125,0.9765
1.014875,0.97625
0.997,0.978375
1.01925,0.98075
1.001375,0.99025
1.018,0.996625
0.99675,0.983125
0.995125,1.003125
1.011375,1.00025
0.999375,0.99775
1.0215,0.993875
1.003375,1.00725
1.005375,1.012125
1.032125,0.9955
1.014625,0.99475
1.0195,1.00725
1.02475,1.01075
1.0235,1.005125
1.020375,1.006125
1.031875,1.020375
1.04225,1.007375
1.037375,1.01875
1.0435,1.01125
1.024125,1.020375
1.041625,1.012875
1.02725,1.024625
1.057375,1.03025
1.028125,1.024375
1.059875,1.027875
1.049875,1.028
1.0535,1.024375
1.049625,1.028125
1.07125,1.02875
1.050375,1.028375
1.047625,1.0435
1.0455,1.04575
1.052,1.046375
1.069625,1.03775
1.065375,1.056
1.076875,1.04975
1.071625,1.044875
1.086375,1.045125
1.065125,1.06125
1.0705,1.050625
1.07225,1.06275
1.090125,1.05775
1.05825,1.05875
1.069125,1.06675
1.0685,1.0625
1.097375,1.05375
1.073,1.074375
1.085375,1.077625
1.07625,1.0775
1.102125,1.070625
1.109,1.065125
1.08375,1.078375
1.098375,1.074625
1.094875,1.083625
1.11025,1.07125
1.113,1.082125
1.093125,1.084
1.104625,1.084375
1.119,1.081
1.121,1.0975
1.10075,1.0875
1.114375,1.08625
1.104,1.096
1.129125,1.092375
1.119625,1.08725
1.1215,1.093625
1.137,1.089625
1.110125,1.09325
1.1155,1.096875
1.13475,1.09475
1.117625,1.11225
1.13775,1.104375
1.136625,1.118625
1.123,1.10575
1.1475,1.106125
1.147,1.105625
1.12825,1.125875
1.14275,1.11975
1.139375,1.11175
1.150625,1.11525
1.145,1.12475
1.131,1.120875
1.133,1.12975
1.15725,1.119125
1.1675,1.11975
1.15025,1.126125
1.155875,1.140625
1.151625,1.1395
1.141625,1.145875
1.161625,1.133625
1.176125,1.144625
1.151875,1.131875
1.154375,1.13825
1.155625,1.149375
1.178,1.154125
1.152375,1.157125
1.15575,1.1475
1.18075,1.147
1.188375,1.1565
1.162625,1.15925
1.175375,1.152
1.188,1.156875
1.174375,1.157
1.186875,1.161
1.166875,1.16725
1.185125,1.160625
1.17225,1.168375
1.205875,1.16925
1.18875,1.17025
1.1785,1.16525
1.1995,1.172625
1.200625,1.17475
1.190875,1.174875
1.2115,1.183375
1.206875,1.176375
1.208625,1.187625
1.2155,1.185
1.20325,1.1915
1.221875,1.18025
1.193125,1.18325
1.195875,1.190875
1.2145,1.188375
1.216375,1.196125
1.23425,1.20275
1.2275,1.188125
1.204625,1.19275
1.215375,1.211
1.22175,1.200125
1.217625,1.214875
1.2285,1.2135
1.236625,1.207875
1.241625,1.213375
1.228125,1.216625
1.228875,1.2215
1.22125,1.20875
1.223375,1.224375
1.255375,1.225625
1.2325,1.221125
1.24325,1.2135
1.23525,1.226625
1.244125,1.222625
1.262875,1.231875
1.249625,1.22225
1.255625,1.223
1.266375,1.2405
1.26,1.23375
1.240125,1.229125
1.248125,1.23075
1.26175,1.236375
1.2415,1.246375
1.252625,1.240375
1.274125,1.2475
1.265375,1.24975
1.261,1.241125
1.284125,1.2505
1.265125,1.247875
1.283875,1.2585
1.262625,1.257375
1.278625,1.245
1.269875,1.243625
1.293625,1.265
1.26425,1.248375
1.278125,1.26875
1.29225,1.252625
1.28925,1.2665
1.276625,1.255
1.277625,1.2685
1.276875,1.26925
1.278625,1.265
1.2805,1.27025
1.297875,1.267
1.280875,1.269625
1.29875,1.268875
1.282625,1.284625
1.304125,1.281
1.31875,1.27175
1.306375,1.274125
1.310875,1.29375
1.310375,1.2875
1.3265,1.286
1.321625,1.2835
1.31175,1.287125
1.3255,1.286375
1.325375,1.293875
1.332625,1.291875
1.31625,1.30075
1.3255,1.306875
1.32425,1.30925
1.306,1.299375
1.32325,1.302375
1.3295,1.297375
1.332,1.29675
1.32175,1.30525
1.3175,1.311
1.34775,1.311875
1.316875,1.31075
1.333375,1.3045
1.319625,1.319375
1.324625,1.31725
1.332125,1.31975
1.34325,1.311875
1.350625,1.319875
1.327,1.32525
1.358375,1.315125
1.34,1.327625
1.352875,1.336
1.358375,1.339625
1.346375,1.33675
1.354125,1.334625
1.373625,1.3405
1.35575,1.345625
1.376375,1.34525
1.375625,1.344375
1.34475,1.346625
1.355125,1.346375
1.352875,1.352625
1.36675,1.345125
1.364375,1.343125
1.384375,1.352375
1.388125,1.348125
1.3815,1.355625
1.380875,1.350375
1.37725,1.360625
1.376375,1.347875
1.391625,1.36425
1.38875,1.354
1.378125,1.363625
1.375,1.36725
1.373125,1.363125
1.37675,1.374125
1.408,1.36925
1.4015,1.37475
1.40875,1.36275
1.40175,1.375875
1.3845,1.365625
1.41425,1.37575
1.391375,1.383375
1.3965,1.372875
1.419625,1.386875
1.419625,1.383
1.417375,1.374875
1.38975,1.387
1.409125,1.394125
1.41075,1.3885
1.4165,1.382
1.39825,1.385375
1.408375,1.387
1.40275,1.391375
1.408375,1.400375
1.41775,1.39075
1.429125,1.38775
1.411625,1.395375
1.434625,1.4045
1.442,1.41325
1.430875,1.399125
1.40975,1.3965
1.428,1.40375
1.427125,1.41175
1.448,1.41375
1.42075,1.402
1.428875,1.418125
1.42225,1.412
1.429,1.42575
1.4595,1.42075
1.459,1.415
1.431375,1.41125
1.430125,1.424625
1.431375,1.419375
1.457125,1.415625
1.443,1.431375
1.440875,1.43825
1.454375,1.43475
1.46075,1.4205
1.45525,1.439625
1.4595,1.432125
1.45125,1.446625
1.464125,1.435
1.480125,1.43025
1.446375,1.431
1.46225,1.45275
1.480125,1.441125
1.470375,1.44275
1.48025,1.4355
1.4815,1.43725
1.462625,1.439625
1.464375,1.446
1.458625,1.452
1.465875,1.459625
1.481625,1.463
1.4635,1.448125
1.49975,1.464
1.50075,1.455875
1.488125,1.4615
1.49475,1.4555
1.480375,1.460375
1.48225,1.4545
1.494,1.468875
1.507125,1.474
1.511875,1.478375
1.4895,1.471
1.506,1.481
1.501375,1.46775
1.50975,1.47825
1.51275,1.468625
1.518,1.47475
1.5035,1.475125
1.512625,1.470875
1.5035,1.489
1.497875,1.492125
1.516375,1.475625
1.509,1.4885
1.502875,1.488
1.497125,1.493125
1.5,1.493125
1.524875,1.492375
1.50725,1.48725
1.5285,1.50375
1.536875,1.491
1.529375,1.495125
1.523,1.505875
1.51775,1.495125
1.5385,1.49275
1.517125,1.496
1.52475,1.5165
1.54075,1.50575
1.52075,1.512875
1.52225,1.51025
1.52225,1.5195
1.55375,1.5185
1.541125,1.514375
1.532125,1.506875
1.536,1.525125
1.526625,1.5125
1.557625,1.52775
1.564,1.526125
1.559,1.513625
1.537125,1.52725
1.5655,1.5195
1.542625,1.52225
1.571125,1.531
1.56475,1.53375
1.571875,1.529125
1.576875,1.53125
1.573875,1.526875
1.56625,1.54625
1.56625,1.546
1.573,1.549
1.563375,1.5435
1.580375,1.54925
1.572625,1.544875
1.565875,1.548
1.559625,1.548375
1.569125,1.54975
1.5715,1.548375
1.56625,1.540875
1.573625,1.560375
1.57425,1.563875
1.58,1.55925
1.57525,1.554625
1.60225,1.54775
1.593625,1.559625
1.591125,1.570125
1.60125,1.557375
1.58625,1.555625
1.573125,1.561375
1.58825,1.568375
1.579875,1.575
1.577625,1.578625
1.606375,1.57725
1.61075,1.57575
1.597875,1.5645
1.615,1.575875
1.5935,1.56775
1.607875,1.569
1.600125,1.5695
1.61175,1.57425
1.608,1.57275
1.5985,1.5895
1.593375,1.5875
1.599375,1.583125
1.627625,1.59625
1.62375,1.591
1.611875,1.58225
1.60825,1.58725
1.625,1.5885
1.60975,1.600625
1.61475,1.598375
1.616625,1.608375
1.634125,1.6
1.621875,1.588875
1.613125,1.6105
1.64475,1.5915
1.625875,1.60825
1.6375,1.59875
1.619125,1.60725
1.63325,1.597125
1.636125,1.60075
1.641625,1.618375
1.64675,1.615125
1.656625,1.60675
1.63675,1.613875
1.63225,1.611125
1.6615,1.61875
1.662625,1.617
1.649375,1.6265
1.654375,1.61625
1.6325,1.62275
1.637625,1.616
1.63625,1.614875
1.669,1.6175
1.656375,1.637625
1.658125,1.623625
1.66575,1.621375
1.666625,1.6325
1.666875,1.627375
1.676,1.637375
1.668125,1.6285
1.6595,1.629875
1.666875,1.641375
1.654375,1.643625
1.6775,1.646875
1.66775,1.646875
1.65825,1.641
1.678125,1.647125
1.6685,1.647875
1.68725,1.64975
1.685375,1.6445
1.66225,1.643875
1.677,1.652
1.68475,1.663625
1.69325,1.660375
1.683875,1.667625
1.690875,1.66125
1.69875,1.6635
1.690375,1.663125
1.703,1.663
1.69225,1.66925
1.685125,1.669375
1.686,1.65475
1.687375,1.673375
1.690375,1.66975
1.68275,1.661625
1.706125,1.668
1.689625,1.662375
1.701875,1.67825
1.68975,1.678375
1.689,1.67
1.71775,1.672875
1.693875,1.683
1.689375,1.671
1.696,1.682875
1.7265,1.682625
1.693375,1.674375
1.704125,1.67975
1.7295,1.68975
1.72725,1.68775
1.733125,1.697
1.73425,1.680125
1.730375,1.68625
1.73125,1.689375
1.719875,1.68525
1.732125,1.68825
1.726,1.692375
1.72425,1.700375
1.723875,1.70825
1.7295,1.699125
1.718625,1.71275
1.723875,1.713875
1.74225,1.694875
1.734375,1.7065
1.72325,1.716
1.723875,1.715375
1.75425,1.71975
1.7285,1.70675
1.72625,1.72075
1.745125,1.713125
1.728375,1.70475
1.7595,1.708875
1.7465,1.724125
1.744375,1.72875
1.741375,1.728375
1.766125,1.71175
1.7485,1.723
1.765875,1.725375
1.759,1.721
1.760875,1.721875
1.748875,1.7345
1.7555,1.7295
1.743875,1.72275
1.766,1.728
1.75525,1.739875
1.763125,1.72475
1.754875,1.736
1.763125,1.7265
1.7595,1.745625
1.77125,1.74575
1.758375,1.73275
1.784375,1.7435
1.763875,1.750375
1.76525,1.749625
1.79125,1.74775
1.782625,1.745875
1.759375,1.744625
1.760125,1.745625
1.772875,1.75475
1.78275,1.744625
1.77825,1.764125
1.77775,1.7455
1.765625,1.75625
1.7715,1.762
1.7995,1.75475
1.7745,1.767
1.782125,1.76925
1.782125,1.768875
1.78025,1.769875
1.779,1.763125
1.797875,1.776375
1.78725,1.757125
1.790875,1.771875
1.8045,1.758875
1.785875,1.77375
1.81625,1.761125
1.813625,1.779875
1.821125,1.76575
1.81875,1.7705
1.820875,1.77375
1.81075,1.784375
1.811,1.780625
1.816,1.788375
1.816125,1.788
1.798875,1.779625
1.821625,1.774
1.8015,1.78575
1.808375,1.793125
1.826125,1.7865
1.801875,1.7815
1.81875,1.779375
1.827,1.798375
1.80675,1.79825
1.8395,1.79525
1.81425,1.80125
1.825625,1.804125
1.831875,1.79075
1.82525,1.801
1.825375,1.792875
1.8425,1.806125
1.82025,1.802125
1.839,1.813625
1.846375,1.80075
1.827375,1.79975
1.832,1.800875
1.855125,1.805125
1.82275,1.806375
1.843,1.805125
1.84525,1.806875
1.84025,1.822875
1.82475,1.808125
1.849375,1.8235
1.833875,1.812375
1.831125,1.824625
1.86425,1.826375
1.833625,1.817875
1.848,1.829625
1.863125,1.826625
1.87075,1.814625
1.837,1.817125
1.85,1.830875
1.874625,1.829875
1.848125,1.82825
1.874125,1.82225
1.870625,1.832375
1.8565,1.829875
1.8665,1.83575
1.8785,1.825875
1.876375,1.823375
1.85025,1.82725
1.877125,1.845875
1.875,1.83825
1.862375,1.837
1.879,1.83
1.859375,1.832125
1.871,1.84025
1.87525,1.83275
1.88,1.85025
1.8605,1.852625
1.879375,1.85
1.884375,1.84475
1.86875,1.856875
1.87425,1.85275
1.872125,1.847125
1.877375,1.8615
1.901875,1.86275
1.88825,1.849875
1.87225,1.856125
1.889625,1.8605
1.8795,1.862
1.9075,1.849625
1.890875,1.85475
1.87675,1.852875
1.89325,1.863
1.904,1.859625
1.88925,1.86225
1.89225,1.8645
1.889625,1.858625
1.9,1.859875
1.885375,1.87825
1.88625,1.865
1.915375,1.864125
1.918,1.8615
1.92175,1.871625
1.886375,1.875125
1.912125,1.864125
1.917625,1.871125
1.925875,1.87775
1.918875,1.885625
1.9245,1.88
1.899625,1.887875
1.93125,1.874625
1.90875,1.887625
1.90225,1.877
1.922,1.881375
1.93,1.894
1.925375,1.898125
1.935875,1.883375
1.93325,1.88775
1.934625,1.881
1.94,1.902125
1.906125,1.901375
1.91075,1.89025
1.918625,1.88925
1.922,1.891375
1.9295,1.886125
1.9115,1.90425
1.93,1.906
1.9165,1.90225
1.934375,1.89525
1.9315,1.899875
1.953375,1.90925
1.9285,1.90025
1.936375,1.908625
1.947125,1.9005
1.94175,1.89775
1.925625,1.911
1.944125,1.89875
1.92875,1.916375
1.958,1.922125
1.9285,1.920625
1.93375,1.902625
1.948,1.90475
1.93525,1.916625
1.94675,1.926875
1.965375,1.912375
1.935,1.927625
1.95225,1.9145
1.941,1.9175
1.9495,1.918375
1.948,1.928875
1.9575,1.917125
1.95075,1.916375
1.964,1.920875
1.9685,1.924125
1.957375,1.931375
1.949375,1.940125
1.97025,1.926375
1.94825,1.920625
1.9775,1.928875
1.95675,1.937125
1.976125,1.937625
1.9655,1.94125
1.986,1.93825
1.982125,1.948
1.979875,1.93825
1.967375,1.934625
1.979625,1.947375
1.962625,1.931125
1.95825,1.948375
1.97525,1.95075
1.964625,1.93875
1.9605,1.95125
1.987,1.956625
1.97975,1.94425
1.977125,1.9385
1.981375,1.94275
1.968125,1.956375
1.9805,1.95225
1.973375,1.963375
1.971875,1.9625
1.9915,1.953625
1.9775,1.946125
1.979375,1.95725
1.99725,1.957125
2.006125,1.953125
2.0,1.958625
1.983125,1.968625
2.010375,1.9625
2.011125,1.95875
1.984875,1.95775
1.9915,1.967875
1.98575,1.975625
1.99675,1.962125
2.002125,1.964625
2.015375,1.977875
2.002625,1.9795
2.01525,1.9805
2.0135,1.9655
1.98725,1.964125
2.022625,1.977875
2.024875,1.97375
2.02,1.979875
2.026625,1.976125
1.9985,1.9805
2.009625,1.987
2.022,1.976875
2.024375,1.970375
2.021875,1.98225
2.007125,1.9745
2.031625,1.982125
2.02225,1.9725
2.002625,1.99175
2.017,1.98425
2.02475,1.98375
2.02525,1.976375
2.0335,1.995
2.02775,1.996
2.005125,1.989125
2.018875,1.996125
2.0415,1.986625
2.039625,1.994
2.0255,1.9905
2.031375,1.984375
2.0165,1.988375
2.025125,1.9995
2.04175,2.005875
2.01775,2.005625
2.03525,1.99525
2.0325,1.9905
2.038125,1.992375
2.0235,1.998125
2.05325,2.01375
2.04325,2.010125
2.04975,2.005
2.041875,2.008125
2.0405,2.00525
2.04625,2.00675
2.041,2.010625
2.034125,2.004
2.034,2.013625
2.0605,2.012625
2.0515,2.006
2.0405,2.00275
2.055,2.003875
2.062125,2.018625
2.058375,2.018625
2.060875,2.00675
2.051,2.013625
2.062,2.024625
2.061375,2.02725
2.048375,2.02
2.064125,2.017875
